zone;int;intmax;%;x;y;name
35;80;405;19,75;441134,629601492;4475019,12682102;Barbara Braganza O-E  - Conde Xiquena-Tamayo y Baus
48;1440;3100;46,45;441594,078438958;4475992,19154856;(AFOROS) Pº Castellana N-S - Eduardo Dato-Marques de Riscal
35;240;550;43,64;440920,452508756;4475212,93663489;Fernado VI E-O - Campoamor-Hortaleza
8;1040;4200;24,76;441454,558170417;4475270,02564628;Pº Castellana S-N - Pl. Colon-Ayala
8;420;2750;15,27;441404,68126178;4475071,23352072;(MICRO) Pº Recoletos  N-S - Pl. Colon-Bárbara Braganza
8;700;1500;46,67;441437,116590312;4475217,1832378;(MICRO) Pl. Colón  (Delante Gr. 6) - (MICRO) Pl. Colón  (Delante Gr. 6)
8;820;1500;54,67;441411,753621468;4475130,01019905;(MICRO) Pl. Colón  (Delante G. 7) - (MICRO) Pl. Colón  (Delante G. 7)
8;440;1350;32,59;441463,721234465;4475183,75601971;(MICRO) Pl. Colón (giro izq. a Genova) (Antes Gr. 10) - (MICRO) Pl. Colón (giro izq. a Genova) (Antes Gr. 10)
8;1120;3750;29,87;443227,954898745;4474528,03075028;Dr. Esquerdo N-S - O´Donnell-Ibiza
49;160;600;26,67;443220,030300213;4474291,80477664;Dr. Esquerdo S-N - Alcalde Sainz Baranda-Ibiza(Giro a Ibiza)
49;860;3400;25,29;443211,558503098;4474314,90242606;(MICRO)(AFOROS) Dr. Esquerdo S-N  - Ibiza-Alcalde Sainz Barand
8;200;350;57,14;443113,641797385;4474359,0740713;Ibiza O-E - Narvaez-Dr. Esquerdo
49;1740;4300;40,47;443221,926540147;4474262,73279496;(AFOROS) Dr. Esquerdo S-N - Alcalde Sainz Baranda-Ibiza
49;120;500;24,00;443142,869866856;4474200,99785756;Alcalde Sainz Baranda O-E - Antono Arias- Dr. Esquerdo
49;1320;4750;27,79;443196,073507304;4473891,86636958;Dr. Esquerdo S-N  - Pez Volador-Moneda
49;300;620;48,39;443217,544446989;4473800,43443044;(TACTICO) Pez Volador E-O - Cruz del Sur-Dr. Esquerdo
49;540;1900;28,42;443168,696491636;4473770,8980408;Dr. Esquedo N-S - Samaria-Av. Nazaret (De Frente)
49;820;2050;40,00;443173,21102953;4473762,83535376;Dr Esquerdo N-S - Samaria-Nazaret(Giro a Astros)
49;300;820;36,59;443091,814232517;4473633,38903287;Av. Nazaret O-E - Jesus Aprendiz-Dr. Esquerdo
49;1020;3650;27,95;443144,354885635;4473371,89326568;Dr. Esquerdo N-S - Montano-Gavinet
49;1320;2650;49,81;443156,226426346;4473372,3945463;Dr. Esquerdo S-N - Lira-Estrella Polar
49;380;750;50,67;443176,395520359;4473307,82362581;(TACTICO) Lira E-O - Cruz del Sur-Dr. Esquerdo
49;980;3350;29,25;443149,26449713;4473249,50397957;Dr. Esquerdo S-N - Av. Mediterraneo-Lira
49;1300;3000;43,33;443138,191427464;4473287,12775724;Dr. Esquerdo N-S - Angel Ganivet-Av. Mediterraneo
49;980;2050;47,80;443322,111518761;4473108,95777;Av. Mediterrane E-O - Cruz del Sur-Pl. Conde Casa
49;1640;2650;61,89;443321,955413141;4473099,50063339;Av. Mediterraneo E-O - Paso Inferior
49;340;1380;24,64;443224,742406629;4472982,18425757;Fdez. Shaw S-N - Federico Moreno Torroba-Pl. Conde Casal
49;640;2750;23,27;443030,390159122;4472919,54513215;Dr. Esquerdo S-N - Garibay-Pl. Conde Casal
49;440;1000;44,00;442960,28032495;4473128,40965568;Av. Mediterraneo O-E - Sanchez Barcaiztegui-Pl. Conde Casal
49;1580;2350;67,23;442958,767049331;4473136,85266477;Av. Mediterraneo O-E - Paso Inferior
49;620;1430;43,36;443399,480676006;4474313,97215862;Alcalde Sainz Baranda E-O - Vaquerias-Lozoya
49;300;1070;28,04;443403,869172179;4474306,86980563;Alcalde Sainz Baranda O-E - Lozoya-Esplandiu
49;120;250;48,00;443338,395311419;4474242,69827557;(TACTICO) Marques Lozoya S-N - Entrada Alcalde Sainz Baranda
8;160;350;45,71;443513,861447484;4474419,96169488;(TACTICO) Alcalde Sainz Baranda E-O - Giro Izq. a Esplandiu
8;80;580;13,79;443538,435724094;4474393,84560994;(TACTICO) Juan Esplandiu N-S - Entrada Alcalde Sainz Baranda
8;80;300;26,67;443475,853984039;4474357,72576456;(TACTICO) Alcalde Sainz Baranda O-E - Giro Izq. a Vaquerias
49;220;1250;17,60;443250,299468136;4473638,73178852;Astros E-O - Cruz del Sur-Dr. Esquerdo(Giro Derecha)
49;240;1150;20,87;443249,503549007;4473631,74422862;Astros E-O - Cruz del Sur-Dr. Esquerdo(De Frente)
36;960;3300;29,09;443779,629373407;4473583,7577585;Estrella Polar E-O - Puente M-30 -Sirio
36;580;1370;42,34;443653,597777112;4473513,21739407;Sirio S-N - M-30 -Estrella Polar
49;460;1550;29,68;443595,341051254;4473592,350104;Estrella Polar O-E - Pez Austral-Sirio
49;1140;4120;27,67;443199,156493517;4474159,35894156;Dr. Esquerdo N-S - Alcalde Sainz Baranda-Moneda
49;1500;5000;30,00;443203,297317932;4473998,81714852;Dr. Esquerdo S-N - Moneda-Alcalde Sainz Baranda
49;1240;4100;30,24;443183,470213282;4473938,40835689;Dr. Esquerdo N-S - Moneda-Samaria
49;1160;4400;26,36;443180,588751538;4473669,7681346;Dr. Esquerdo S-N - Astros-Pez Volador
49;1060;3120;33,97;443159,250012184;4473598,15167834;Dr. Esquerdo N-S - Av. Nazaret-Arias Montano
49;1060;3950;26,84;443165,854873855;4473478,54802926;Dr. Esquerdo S-N - Estrella Polar-Astros
47;360;1750;20,57;442135,879561218;4472901,49980366;Av. Ciudad Barcelona E-O - Gutenberg-Julian Gayarre
47;660;1480;44,59;442131,528085776;4472893,18541482;Av. Ciudad Barcelona O-E - Antonio Nebrija-Comercio
47;340;1130;30,09;442264,660724713;4472944,67233849;Av. Menendez Pelayo N-S - Granada-Av. Ciudad Barcelona)
47;460;2080;22,12;442295,403815277;4472816,9989673;Av. Ciudad Barcelona O-E - Juan Urbieta-Comercio
47;520;2400;21,67;442794,532529448;4472614,85964144;Dr. Esquerdo N-S - Valderribas-Av. Ciudad Barcelona
47;760;2050;37,07;442855,45044416;4472429,94467759;(AFOROS) Av. Ciudad Barcelona O-E - Catalina Suarez-Dr. Esquerdo
47;700;1550;45,16;442644,678724634;4472570,88944644;Av. Ciudad Barcelona O-E - Alberche-Pedro Bosch
47;700;1550;45,16;442943,844978377;4472358,97994159;(AFOROS) Av. Ciudad Barcelona E-O - El Cafeto-Seco
47;220;400;55,00;442976,3718848;4472264,16532239;Seco S-N - Gandia - Av. Ciudad Barcelona
47;420;1100;38,18;442172,151510438;4472758,24133354;(TACTICO) Comercio N-S - Av Ciudad Barcelona -Tellez( Giro Izqd.)
47;280;1530;18,30;442186,704876734;4472778,56230304;Comercio S-N - Av. Ciudad Barcelona-Tellez
49;740;3050;24,26;442657,604745335;4473182,16470107;Av.  Mediterraneo E-O - Abtao-Pl. Mariano Cavia
49;280;1100;25,45;442499,923619291;4473130,67422552;Cavanilles E-O - Narciso Serra-Pl. Mariano Cavia
49;520;1330;39,10;442346,694448948;4473092,90009028;Menendez Pelayo S-N - Valderribas-Pl. Mariano Cavia
49;1140;3360;33,93;442168,182114747;4473157,52030063;Reina Cristina O-E - Andres Torrejon-Gutenberg
49;1580;2650;59,62;442774,469371036;4473165,55545401;Av. Mediterraneo E-O - Abtao-Juan Urbieta
47;80;280;28,57;442902,240290888;4472750,81704421;(TACTICO) Dr. Esquerdo N-S - Cavanilles-Valderribas (Giro Izq.)
47;160;400;40,00;442861,974027871;4472744,91731855;(TACTICO) Valderribas E-O - Sanchez Barcaiztegui-Dr.Esquerdo
49;800;2480;32,26;443019,855727791;4472928,55075343;Dr. Esquerdo N-S - Pl. Conde Casal-Cavanilles
47;300;1180;25,42;442989,640239435;4472823,53582822;(TACTICO) Garibay E-O - Adelfas- Dr. Esquerdo
47;620;2750;22,55;442931,509753;4472772,43894067;Dr. Esquerdo S-N - Valderribas-Garibay
49;80;420;19,05;442882,492267101;4472885,88160368;Cavanilles O-E - Sanchez Barcaiztegui-Dr. Esquerdo
49;240;800;30,00;442659,202833257;4473038,09117119;Cavanilles E-O - Abtao-Juan Urbieta
49;420;1000;42,00;443101,915662666;4473122,0615621;(MICRO) Pl. Conde Casa - Antes de Grupo16
49;200;750;26,67;443170,57015358;4473100,91516214;(MICRO) Pl. Conde Casal - Antes del Grupo 15
8;440;1499;29,35;443215,154367974;4474357,42160286;(MICRO) Interior Dr. Esquerdo N-S - Delante Grupo1
8;499;1300;38,38;443214,867991132;4474374,8938909;(MICRO) Dr. Esquerdo N-S - Delante Grupo 1 Salida
8;560;1500;37,33;443137,580381043;4474373,92736899;(MICRO) Ibiza E-O - Dr. Esquedo-Maiquez(Delante Grupo 4)
49;420;1000;42,00;443166,796879702;4473085,1921172; Pl. Conde Casal - Delante del Grupo 12
47;80;700;11,43;442926,434778779;4472778,19979469;Dr. Esquerdo S-N - Vaderribas-Garibay(Giro a Cavanilles)
39;480;3100;15,48;438338,115544704;4480454,49708179;Valle de Mena S-E - Acc.Ramon Castroviejo-Gta.Isaac Rabín
39;820;2000;41,00;438098,880458143;4480455,13738494;Dr.Ramon Castroviejo O-E - Av.Miraflores-San Martin de Porres
39;180;700;25,71;438305,950926946;4480365,97449961;Nueva Zelanda S-N - Isla Cristina-Gta.Isaac Rabín
48;2320;4200;55,24;442010,383570348;4477199,71481462;Joaquin Costa 26 O-E  - (Pl. Republica Argentina - Velazquez)
48;1860;4450;41,80;442198,698128262;4476973,63836243;Joaquin Costa 55 E-O  - (Gta. Lopez de Hoyos - Velazquez)
48;2340;4200;55,71;442156,889147404;4477018,29161914;Joaquin Costa 70 E-O (Velazquez - Gta. Lopez de Hoyos) - (Velazquez - Gta. Lopez de Hoyos)
48;560;1100;50,91;442150,353274776;4477013,31284782;Joaquin Costa E-O (Lateral) - Velazquez-Gta. Lopez Hoyos
48;1999;5250;38,08;442071,085666228;4477143,15798984;Joaquin Costa E-O - Velazquez-República Argentina
11;140;2150;6,51;442328,472341156;4478106,53458111;Concha Espina, 57 O-E - Serrano-Rodriguez Marin
11;700;2450;28,57;442703,668178519;4478108,85061351;Ramon y Cajal, 7 E-O - Principe Vergara-Marcenado
11;840;2450;34,29;442534,685252877;4477944,17351396;Principe Vergara, 207 S-N - Pradillo-Ramon y Cajal
11;300;1350;22,22;443412,198598478;4478255,71204997;Alfonso XIII, 51 N-S - Alhelies-Ramon y Cajal
11;380;2165;17,55;443321,400033962;4478184,78968115;Ramon y Cajal, 69 O-E - Gabriel Galan-Alfonso XIII
11;1040;3300;31,52;443485,088615569;4478182,52552084;Ramon y Cajal E-O - Pº de los Jacintos -Alfonso XIII
11;999;2000;49,95;442556,784483026;4478269,71793573;Principe Vergara N-S - Pl. Republica Ecuador-Concha Espina
11;540;2550;21,18;442614,070599179;4478104,31804049;Ramón y Cajal O-E - Principe Vergara-Marcenado 
11;1080;2400;45,00;442533,724640823;4478023,75062929;Principe Vergara N-S - Concha Espina-Pl. Cataluña
11;200;2350;8,51;442458,032126514;4478107,1855427;Concha Espinal O-E - Rodriguez Marin-Principe Vergara
11;720;1900;37,89;442489,997368006;4478113,94188072;Ramon y Cajal E-O - Principe Vergara-Rodriguez Marin
11;260;1600;16,25;443419,461376571;4478260,52329487;Alfonso XIII S-N - Ramon y Cajal-Pintor Ribera
11;680;3020;22,52;443487,015542911;4478170,46777174;Ramon y  Cajal O-E - La Pedriza-Padre Claret
11;220;895;24,58;443396,400618437;4478077,13335997;Alfonso XIII S-N - Carlos Pereira-Ramon y Caja
11;1060;3755;28,23;443706,622412812;4478250,24129854;Ramon y Cajal(En el Puente) E-O - M-30 -Pº de los  Jacintos
11;1020;3085;33,06;443570,133200399;4478139,53832116;Padre Claret S-N - Carlos Pereyra-Ramon y Cajal
11;580;2870;20,21;442502,053105273;4477583,02450013;Principe Vergara S-N - Sanchez Pacheco-Pl. Cataluña
11;1020;2300;44,35;442320,032849799;4477674,74492378;Doctor Arce S-N - Estevez-Pl. Cataluña
11;420;1710;24,56;442015,313887375;4477449,25780332;Dr.Arce, 11 N-S - Nervion-Pl. Republica Argentina
11;440;1950;22,56;442331,469190783;4478116,8350236;Concha Espina, 57 E-O - Rodriguez Marin-Serrano
11;840;1880;44,68;442444,004392383;4477775,78889457;Pl. Cataluña (Isleta Central) O-E - Dr.Arce-Principe Vergara
11;0;200;0,00;442111,40114357;4477482,79813282;(TACTICO) Doctor Arce O-E - Delante Grupo 6
11;180;400;45,00;442544,939030048;4477791,2449953;(TACTICO) Pl. Cataluña S-N -  Extensiones Grupo 7
11;0;200;0,00;443080,021543235;4478143,02082175;Gabriel-Galan S-N - Guerrero Mendoza-Ramon y Cajal
11;0;250;0,00;443479,187271731;4478461,10434961;(TACTICO) Alhelies E-O - Alfonso XIII-Los Narcisos
11;160;1800;8,89;442804,137319837;4478231,12086774;Puerto Rico N-S - Uruguay -Pl. Virgen Guadalupana
11;780;3600;21,67;442963,06583623;4478133,35398158;Ramón y Cajal E-O - Pardo Bazán-Pl.Virgen Guadalupana
11;100;1800;5,56;442813,628992329;4478002,05478156;Marcenado S-N - San Ernesto -Pl.Virgen Guadalupana
11;680;1850;36,76;442262,191356546;4478205,51795061;Serrano, 218 N-S - Pl. Republica del Salvador-Concha Espina
11;960;3600;26,67;441957,749688425;4477572,07936987;(AFOROS) Serrano, 170 N-S - Nerion-Pl. Republica Argentina
48;820;2590;31,66;441819,892172871;4476938,8177294;Serrano, 113 N-S - Pablo Aranda -Pedro Valdivia
8;2060;4380;47,03;441685,593634683;4475440,23893096;(AFOROS) Serrano, 50 N-S - Ayala-Hermosilla
48;100;900;11,11;441978,451690783;4476658,83200754;Lopez de Hoyos, 21 E-O - Velazquez-Maria Molina
11;0;2150;0,00;442059,01726871;4478118,41003143;Concha Espina, 39 O-E - Pl. Sagrados Corazone-Serrano
48;0;1750;0,00;441693,610525769;4476042,99981082;Eduardo Dato O-E - Gta. Ruben Dario-Serrano
8;1220;3090;39,48;441332,352916347;4474550,09936159;(AFOROS) Alcala O-E - Pl. Cibeles-Pl. Independencia
48;1840;2400;76,67;441778,976128845;4476398,41306417;Serrano N-S - General Oraa-Diego de Leon
48;2020;3350;60,30;441761,342445896;4476148,15147567;Serrano N-S - Maldonado-Juan Bravo
8;1280;2880;44,44;441598,138972006;4474830,80364207;Serrano N-S - Villanueva-Pl. Independencia
8;1420;3090;45,95;441604,187975368;4475214,85727885;Goya, 9 E-O - Serrano-Pº Castellana
48;720;2930;24,57;441804,807918529;4476720,05946516;Serrano N-S - Pedro Valdivia-Maria Molina
48;220;1250;17,60;441702,945413007;4476378,56741065;Hermanos Becquer N-S - General Oraa-Serrano
48;340;1450;23,45;441717,489473088;4476379,53863383;Hermanos Becquer S-N - Serrano-General Oraa
48;1860;3400;54,71;441741,179442749;4475864,05103726;Serrano, 84 N-S - Padilla-Jose Ortega y Gasset
8;100;550;18,18;441671,385099568;4475477,56936693;Ayala E-O - Serrano-Pº Castellana
8;999;2250;44,40;441747,387130317;4475193,015491;Goya E-O - Claudio Coello -Serrano
8;1200;2640;45,45;441584,325458217;4474716,88545759;Alcala E-O - Lagasca-Claudio Coello
8;1240;3350;37,01;441793,888262671;4474665,18373823;Alcala E-O - Lagasca-Pl. Independencia
49;1780;3240;54,94;441563,81764889;4474366,70628363;Alfonso XII S-N - Montalban-Pl. Independencia
48;240;1780;13,48;441900,509108924;4476562,73036861;Maria Molina O-E - Claudio Coello-Lagasca
8;1180;2450;48,16;441643,909062137;4475160,03342175;Serrano N-S - Goya-Jorge Juan
8;920;2220;41,44;441513,800475242;4475082,27485935;Jorge Juan O-E - Pº Castellana-Serrano
11;1160;2800;41,43;442171,127444189;4478021,06848233;Serrano 191 N-S - Turia - Cidacos
11;160;2850;5,61;442203,185772363;4477926,21358583;Serrano 206 S-N - Cinca - Turia
8;1560;3370;46,29;441314,395393921;4474549,15438347;(AFOROS) Alcala O-E - Pl. Cibeles-Pl. Independencia
48;560;1500;37,33;442664,398454221;4476394,76746293;Francisco Silvela, 76 S-N - Mejico-Coslada
8;460;1850;24,86;441871,940514373;4475024,48683067;Jorge Juan O-E - Lagasca -Velazquez
11;800;2380;33,61;442448,874747091;4477134,82572167;Principe Vergara, 131 N-S - Lopez Hoyos - Gomez Ortega
11;240;1200;20,00;442549,542669983;4477033,9346986;Lopez Hoyos, 74 E-O - Gomez Ortega-Principe Vergara
48;580;2130;27,23;442430,365872894;4476844,20093067;Principe Vergara S-N - Francisco Silvela-Lopez Hoyos
48;920;1970;46,70;442394,135527645;4476382,57780313;Principe Vergara, 88 S-N - General Oraa -Maria Molina
48;420;950;44,21;441951,127313683;4476565,13008311;Maria Molina (Debajo Tunel) O-E - Serrano-Velazquez
48;940;2450;38,37;442088,539696657;4476886,50271135;Velazquez, 135 S-N - Oquendo-Joaquin Costa
8;2180;6000;36,33;441948,555134308;4474911,4227666;Velazquez S-N -  Villanueva-Jorge Juan
48;600;1680;35,71;442404,272199216;4476630,14017172;Principe Vergara, 103 N-S - Francisco Silvela-Maria Molina
48;1920;4000;48,00;442037,850474148;4476174,46799237;Velazquez S-N - Maldonado-Diego de Leon
48;1440;4175;34,49;442050,654898635;4476404,36364485;Velazquez S-N - General Oraa-Maria Molina
48;1820;3250;56,00;442011,697616966;4476569,29132201;Maria Molina E-O - Velazquez-Lopez Hoyos
8;1680;5480;30,66;441963,370258008;4475052,90827014;(AFOROS) Velazquez, 24 S-N - Jorge Juan -Goya
8;1680;5200;32,31;441977,616507621;4475347,82782993;Velazquez S-N - (Hermosilla -Ayala
48;300;750;40,00;442135,014671019;4476751,40289093;Lopez Hoyos, 38 O-E - Pedro Valdivia-Gta. Lopez Hoyos
48;280;1150;24,35;442028,812724836;4476682,59047938;Lopez Hoyos, 28 S-N - Lagasca-Velazquez
48;1300;2970;43,77;442066,202098096;4476599,24172206;Velazquez S-N - Maria Molina-Lopez Hoyos
48;700;2420;28,93;442090,144017708;4476551,25456124;Maria Molina, 40 O-E - Velazquez-Nuñez de Balboa
48;240;1300;18,46;442121,453385774;4476025,77274241;Juan Bravo  E-O - Nuñez de Balboa-Velazquez
48;640;2050;31,22;441881,504769244;4476024,97761421;Juan Bravo, 8 O-E - Claudio Coello-Lagasca
48;1540;3650;42,19;442017,073322946;4475892,72266425;Velazquez, 90 S-N - Padilla-Juan Bravo
8;1740;3750;46,40;441997,70668377;4475622,05137379;Velazquez, 74 S-N - Ramon de la Cruz-Ortega y Gasset
48;240;850;28,24;442223,515613048;4476836,49412206;Lopez Hoyos, 27 N-S - Gta. Lopez Hoyos-Velazquez
48;1740;2520;69,05;442163,439035378;4476556,16907328;Maria Molina, 31 E-O - Nuñez de Balboa-Velazquez
48;1080;2850;37,89;442425,733152035;4476525,52391374;Maria Molina O-E - Principe Vergara-General Pardiñas
48;1300;2100;61,90;442477,492153572;4476531,63632174;Maria Molina E-O - Fco. Silvela-Principe Vergara
48;1280;2530;50,59;442466,342815802;4476608,5852883;Francisco Silvela N-S - Principe Vergara-Maria Molina
48;140;870;16,09;441850,831647978;4476273,34094499;Diego de Leon E-O - Claudio Coello-Serrano
48;80;650;12,31;441964,785729344;4476260,44738176;Diego de Leon O-E - Lagasca-Velazquez
48;400;1850;21,62;442421,450853048;4476889,65500147;Principe Vergara N-S - Lopez Hoyos-Francisco Silvela
48;0;1500;0,00;442521,760909497;4476579,11710875;Francisco Silvela S-N - Av. America-San Fdo.del Jarama
48;520;2300;22,61;442407,325371999;4476560,26100423;Principe Vergara S-N - Maria Molina-Francisco Silvela
48;280;700;40,00;442306,696759804;4476819,10264037;Francisco Silvela N-S - Gta. Lopez Hoyos-Principe Vergara
48;740;1250;59,20;442361,007141891;4476785,18340251;Francisco Silvela E-O - Principe Vergara-Lopez Hoyos
48;300;1730;17,34;442407,054394554;4476951,17034058;Lopez de Hoyos E-O - Principe Vergara- Gta.Lopez Hoyos
8;120;700;17,14;441818,261637162;4475756,66664587;Jose Ortega y Gasset, 13 E-O - Claudio Coello-Serrano
8;180;620;29,03;441929,047862775;4475746,73225156;Jose Ortega y Gasset, 16 O-E - Lagasca-Velazquez
48;60;375;16,00;442060,716713559;4476401,77516302;Velazquez S-N (Lateral) - General Oraa-Maria Molina
48;780;1500;52,00;442055,633952062;4476401,57293942;Velazquez S-N (Entrada Tunel) - General Oraa-Maria Molina
8;260;510;50,98;441907,22160408;4475307,46448192;Hermosilla a 50 mts G.2 O-E - Lagasca - Velazquez
48;2300;6050;38,02;442047,374695265;4476303,46936414;Velazquez S-N - Diego de León-Gral.Oraá
48;480;1250;38,40;442421,168676156;4476675,63280087;(MICRO) Principe Vergara S-N (Delante G.6) - 
48;380;1500;25,33;442425,705656959;4476710,55050924;(MICRO) Principe Vergara S-N (Detras G.8) - 
48;720;1050;68,57;442412,770502531;4476714,4468924;(MICRO) Francisco Silvela E-O (Delante G. 4) - 
48;580;750;77,33;442421,215287901;4476704,22542992;(MICRO) Fancisco Silvela E-O (Delante G. 4) - 
48;499;930;53,66;442433,49342727;4476689,26433296;(MICRO) Francisco Silvela E-O (Delante G. 3) - 
48;400;1200;33,33;442404,055984699;4476714,39163029;(MICRO) Principe Vergara N-S(Detras G.10) - 
48;420;1500;28,00;442429,894794873;4476770,94312217;(MICRO) Principe Vergara S-N(Delante G. 8) - 
8;1680;5480;30,66;441954,508259539;4475053,14160329;(AFOROS) Velazquez, 24 S-N - Jorge Juan-Goya
48;1420;3250;43,69;442654,237370317;4476381,02379695;Francisco Silvela N-S - Maria Molina-Diego de Leon
8;1400;3800;36,84;443052,411241935;4475842,5992332;Francisco Silvela S-N - Jose Ortega y Gasset-Av. Toreros
